"dataset","seed","estimator","fold","ok","elapsed","attempts","mlik","range","error"
"georgia",33,"baseline_mean",1,TRUE,0,1,NA,NA,NA
"georgia",33,"baseline_mean",2,TRUE,0,1,NA,NA,NA
"georgia",33,"baseline_mean",3,TRUE,0,1,NA,NA,NA
"georgia",33,"baseline_mean",4,TRUE,0,1,NA,NA,NA
"georgia",33,"baseline_mean",5,TRUE,0,1,NA,NA,NA
"georgia",33,"ols",1,TRUE,0.0200000000004366,1,NA,NA,NA
"georgia",33,"ols",2,TRUE,0.0299999999997453,1,NA,NA,NA
"georgia",33,"ols",3,TRUE,0,1,NA,NA,NA
"georgia",33,"ols",4,TRUE,0,1,NA,NA,NA
"georgia",33,"ols",5,TRUE,0,1,NA,NA,NA
"georgia",33,"gam_spatial",1,TRUE,0.0399999999999636,1,NA,NA,NA
"georgia",33,"gam_spatial",2,TRUE,0.0399999999999636,1,NA,NA,NA
"georgia",33,"gam_spatial",3,TRUE,0.0500000000001819,1,NA,NA,NA
"georgia",33,"gam_spatial",4,TRUE,0.0599999999994907,1,NA,NA,NA
"georgia",33,"gam_spatial",5,TRUE,0.0799999999999272,1,NA,NA,NA
"georgia",33,"random_forest",1,TRUE,0.0600000000004002,1,NA,NA,NA
"georgia",33,"random_forest",2,TRUE,0.0600000000004002,1,NA,NA,NA
"georgia",33,"random_forest",3,TRUE,0.069999999999709,1,NA,NA,NA
"georgia",33,"random_forest",4,TRUE,0.0599999999994907,1,NA,NA,NA
"georgia",33,"random_forest",5,TRUE,0.0600000000004002,1,NA,NA,NA
"georgia",33,"xgboost",1,TRUE,0.150000000000546,1,NA,NA,NA
"georgia",33,"xgboost",2,TRUE,0.130000000000109,1,NA,NA,NA
"georgia",33,"xgboost",3,TRUE,0.1899999999996,1,NA,NA,NA
"georgia",33,"xgboost",4,TRUE,0.159999999999854,1,NA,NA,NA
"georgia",33,"xgboost",5,TRUE,0.210000000000036,1,NA,NA,NA
"georgia",33,"sar_lag",1,TRUE,1.22999999999956,1,NA,NA,NA
"georgia",33,"sar_lag",2,TRUE,1.34999999999945,1,NA,NA,NA
"georgia",33,"sar_lag",3,TRUE,1.21000000000004,1,NA,NA,NA
"georgia",33,"sar_lag",4,TRUE,1.02999999999975,1,NA,NA,NA
"georgia",33,"sar_lag",5,TRUE,1.13000000000011,1,NA,NA,NA
"georgia",33,"sem_error",1,TRUE,1.01000000000022,1,NA,NA,NA
"georgia",33,"sem_error",2,TRUE,1.01999999999953,1,NA,NA,NA
"georgia",33,"sem_error",3,TRUE,1.01999999999953,1,NA,NA,NA
"georgia",33,"sem_error",4,TRUE,1.05000000000018,1,NA,NA,NA
"georgia",33,"sem_error",5,TRUE,1.01999999999953,1,NA,NA,NA
"georgia",33,"inla_spde",1,TRUE,20.3299999999999,1,-360.554593214057,0.305724586439471,NA
"georgia",33,"inla_spde",2,TRUE,18.46,1,-371.495205556212,0.259388214784997,NA
"georgia",33,"inla_spde",3,TRUE,18.6099999999997,1,-380.990378374262,0.227244134489892,NA
"georgia",33,"inla_spde",4,TRUE,18.5,1,-376.736911157156,0.221531240835509,NA
"georgia",33,"inla_spde",5,TRUE,19.5499999999993,1,-360.753086361583,0.199039839593971,NA
