"dataset","seed","estimator","fold","ok","elapsed","attempts","mlik","range","error"
"mistletoe",22,"baseline_mean",1,TRUE,0,1,NA,NA,NA
"mistletoe",22,"baseline_mean",2,TRUE,0,1,NA,NA,NA
"mistletoe",22,"baseline_mean",3,TRUE,0,1,NA,NA,NA
"mistletoe",22,"baseline_mean",4,TRUE,0,1,NA,NA,NA
"mistletoe",22,"baseline_mean",5,TRUE,0,1,NA,NA,NA
"mistletoe",22,"ols",1,TRUE,0.0100000000002183,1,NA,NA,NA
"mistletoe",22,"ols",2,TRUE,0.0500000000001819,1,NA,NA,NA
"mistletoe",22,"ols",3,TRUE,0.0399999999999636,1,NA,NA,NA
"mistletoe",22,"ols",4,TRUE,0.0199999999999818,1,NA,NA,NA
"mistletoe",22,"ols",5,TRUE,0.0100000000002183,1,NA,NA,NA
"mistletoe",22,"gam_spatial",1,TRUE,1.35999999999967,1,NA,NA,NA
"mistletoe",22,"gam_spatial",2,TRUE,0.369999999999891,1,NA,NA,NA
"mistletoe",22,"gam_spatial",3,TRUE,0.510000000000218,1,NA,NA,NA
"mistletoe",22,"gam_spatial",4,TRUE,0.389999999999873,1,NA,NA,NA
"mistletoe",22,"gam_spatial",5,TRUE,0.639999999999873,1,NA,NA,NA
"mistletoe",22,"xgboost",1,TRUE,0.25,1,NA,NA,NA
"mistletoe",22,"xgboost",2,TRUE,0.25,1,NA,NA,NA
"mistletoe",22,"xgboost",3,TRUE,0.220000000000255,1,NA,NA,NA
"mistletoe",22,"xgboost",4,TRUE,0.2199999999998,1,NA,NA,NA
"mistletoe",22,"xgboost",5,TRUE,0.239999999999782,1,NA,NA,NA
"mistletoe",22,"inla_spde",1,TRUE,30.02,1,-3521.40079594626,0.323665141493954,NA
"mistletoe",22,"inla_spde",2,TRUE,30.4700000000003,1,-3218.5376498228,0.364384034518901,NA
"mistletoe",22,"inla_spde",3,TRUE,27.6599999999999,1,-3721.19186628575,0.473370506734567,NA
"mistletoe",22,"inla_spde",4,TRUE,30.7199999999998,1,-3526.22446000371,0.458583112446689,NA
"mistletoe",22,"inla_spde",5,TRUE,29.1399999999999,1,-3269.92434514714,0.408068767591459,NA
"mistletoe",22,"inla_spde_group",1,TRUE,18.3200000000002,1,-3505.90057136356,0.404545603023804,NA
"mistletoe",22,"inla_spde_group",2,TRUE,19.0299999999997,1,-3194.64780858243,0.385604956731887,NA
"mistletoe",22,"inla_spde_group",3,TRUE,18.8499999999999,1,-3701.8800724035,0.488060093000736,NA
"mistletoe",22,"inla_spde_group",4,TRUE,19.0300000000002,1,-3516.82529101303,0.467610086712059,NA
"mistletoe",22,"inla_spde_group",5,TRUE,19.3499999999999,1,-3252.67084325569,0.39860415615731,NA
"mistletoe",22,"inla_spde_st",1,TRUE,85.75,1,-3143.01756683512,0.34992226202705,NA
"mistletoe",22,"inla_spde_st",2,TRUE,78.8400000000001,1,-2974.50432479463,0.344683595671058,NA
"mistletoe",22,"inla_spde_st",3,TRUE,86.9700000000003,1,-3366.52378710833,0.441448114341964,NA
"mistletoe",22,"inla_spde_st",4,TRUE,68.1399999999999,1,-3162.15053639514,0.343262810579178,NA
"mistletoe",22,"inla_spde_st",5,TRUE,81.7399999999998,1,-2917.07167956524,0.322257222780051,NA
"mistletoe",22,"inla_spde_st_group",1,TRUE,151.59,1,-3127.50929835049,0.373674644358074,NA
"mistletoe",22,"inla_spde_st_group",2,TRUE,91.1099999999997,1,-2949.15177327413,0.351866025455605,NA
"mistletoe",22,"inla_spde_st_group",3,TRUE,92.2799999999997,1,-3345.51185926676,0.440695086114287,NA
"mistletoe",22,"inla_spde_st_group",4,TRUE,108.719999999999,1,-3151.45106821285,0.34151481553025,NA
"mistletoe",22,"inla_spde_st_group",5,TRUE,98.9799999999996,1,-2900.26436743248,0.320680636396462,NA
