"dataset","seed","estimator","fold","ok","elapsed","attempts","mlik","range","error"
"flapper",33,"baseline_mean",1,TRUE,0,1,NA,NA,NA
"flapper",33,"baseline_mean",2,TRUE,0,1,NA,NA,NA
"flapper",33,"baseline_mean",3,TRUE,0,1,NA,NA,NA
"flapper",33,"baseline_mean",4,TRUE,0,1,NA,NA,NA
"flapper",33,"baseline_mean",5,TRUE,0.0200000000004366,1,NA,NA,NA
"flapper",33,"ols",1,TRUE,0,1,NA,NA,NA
"flapper",33,"ols",2,TRUE,0.0299999999997453,1,NA,NA,NA
"flapper",33,"ols",3,TRUE,0,1,NA,NA,NA
"flapper",33,"ols",4,TRUE,0,1,NA,NA,NA
"flapper",33,"ols",5,TRUE,0,1,NA,NA,NA
"flapper",33,"gam_spatial",1,TRUE,0.140000000000327,1,NA,NA,NA
"flapper",33,"gam_spatial",2,TRUE,0.140000000000327,1,NA,NA,NA
"flapper",33,"gam_spatial",3,TRUE,0.100000000000364,1,NA,NA,NA
"flapper",33,"gam_spatial",4,TRUE,0.130000000000109,1,NA,NA,NA
"flapper",33,"gam_spatial",5,TRUE,0.130000000000109,1,NA,NA,NA
"flapper",33,"random_forest",1,TRUE,0.0600000000004002,1,NA,NA,NA
"flapper",33,"random_forest",2,TRUE,0.0600000000004002,1,NA,NA,NA
"flapper",33,"random_forest",3,TRUE,0.0599999999994907,1,NA,NA,NA
"flapper",33,"random_forest",4,TRUE,0.0599999999994907,1,NA,NA,NA
"flapper",33,"random_forest",5,TRUE,0.0500000000001819,1,NA,NA,NA
"flapper",33,"xgboost",1,TRUE,0.110000000000582,1,NA,NA,NA
"flapper",33,"xgboost",2,TRUE,0.100000000000364,1,NA,NA,NA
"flapper",33,"xgboost",3,TRUE,0.110000000000582,1,NA,NA,NA
"flapper",33,"xgboost",4,TRUE,0.069999999999709,1,NA,NA,NA
"flapper",33,"xgboost",5,TRUE,0.0799999999999272,1,NA,NA,NA
"flapper",33,"sar_probit",1,TRUE,0.519999999999527,1,NA,NA,NA
"flapper",33,"sar_probit",2,TRUE,0.619999999999891,1,NA,NA,NA
"flapper",33,"sar_probit",3,TRUE,0.390000000000327,1,NA,NA,NA
"flapper",33,"sar_probit",4,TRUE,0.409999999999854,1,NA,NA,NA
"flapper",33,"sar_probit",5,TRUE,0.720000000000255,1,NA,NA,NA
"flapper",33,"sem_probit",1,TRUE,0.289999999999964,1,NA,NA,NA
"flapper",33,"sem_probit",2,TRUE,0.329999999999927,1,NA,NA,NA
"flapper",33,"sem_probit",3,TRUE,0.25,1,NA,NA,NA
"flapper",33,"sem_probit",4,TRUE,0.579999999999927,1,NA,NA,NA
"flapper",33,"sem_probit",5,TRUE,0.369999999999891,1,NA,NA,NA
"flapper",33,"inla_spde",1,TRUE,20.8900000000003,1,-199.719002630233,23.8072332390542,NA
"flapper",33,"inla_spde",2,TRUE,23.1799999999994,1,-142.135075280458,21.719522656217,NA
"flapper",33,"inla_spde",3,TRUE,21.4799999999996,1,-168.50403712362,21.4791379307599,NA
"flapper",33,"inla_spde",4,TRUE,21.0699999999997,1,-180.575352905705,17.0620082942359,NA
"flapper",33,"inla_spde",5,TRUE,21.6799999999994,1,-152.965620135457,21.6694605270312,NA
"flapper",33,"inla_spde_group",1,TRUE,15.9200000000001,1,-200.635782459508,23.7863760058565,NA
"flapper",33,"inla_spde_group",2,TRUE,16.3800000000001,1,-143.068829899699,21.7118958369362,NA
"flapper",33,"inla_spde_group",3,TRUE,22.6599999999999,1,-169.433292169346,21.4615685039394,NA
"flapper",33,"inla_spde_group",4,TRUE,23.1199999999999,1,-181.489767515058,17.056583265386,NA
"flapper",33,"inla_spde_group",5,TRUE,22.8099999999995,1,-153.896910068891,21.6835188764437,NA
