"dataset","seed","estimator","fold","ok","elapsed","attempts","mlik","range","error"
"georgia",11,"baseline_mean",1,TRUE,0,1,NA,NA,NA
"georgia",11,"baseline_mean",2,TRUE,0,1,NA,NA,NA
"georgia",11,"baseline_mean",3,TRUE,0,1,NA,NA,NA
"georgia",11,"baseline_mean",4,TRUE,0,1,NA,NA,NA
"georgia",11,"baseline_mean",5,TRUE,0,1,NA,NA,NA
"georgia",11,"ols",1,TRUE,0,1,NA,NA,NA
"georgia",11,"ols",2,TRUE,0.0300000000006548,1,NA,NA,NA
"georgia",11,"ols",3,TRUE,0,1,NA,NA,NA
"georgia",11,"ols",4,TRUE,0,1,NA,NA,NA
"georgia",11,"ols",5,TRUE,0,1,NA,NA,NA
"georgia",11,"gam_spatial",1,TRUE,0.0299999999997453,1,NA,NA,NA
"georgia",11,"gam_spatial",2,TRUE,0.0300000000006548,1,NA,NA,NA
"georgia",11,"gam_spatial",3,TRUE,0.0100000000002183,1,NA,NA,NA
"georgia",11,"gam_spatial",4,TRUE,0.0300000000006548,1,NA,NA,NA
"georgia",11,"gam_spatial",5,TRUE,0.0300000000006548,1,NA,NA,NA
"georgia",11,"random_forest",1,TRUE,0.0399999999999636,1,NA,NA,NA
"georgia",11,"random_forest",2,TRUE,0.0399999999999636,1,NA,NA,NA
"georgia",11,"random_forest",3,TRUE,0.0299999999997453,1,NA,NA,NA
"georgia",11,"random_forest",4,TRUE,0.0299999999997453,1,NA,NA,NA
"georgia",11,"random_forest",5,TRUE,0.0299999999997453,1,NA,NA,NA
"georgia",11,"xgboost",1,TRUE,0.0900000000001455,1,NA,NA,NA
"georgia",11,"xgboost",2,TRUE,0.109999999999673,1,NA,NA,NA
"georgia",11,"xgboost",3,TRUE,0.0900000000001455,1,NA,NA,NA
"georgia",11,"xgboost",4,TRUE,0.100000000000364,1,NA,NA,NA
"georgia",11,"xgboost",5,TRUE,0.0799999999999272,1,NA,NA,NA
"georgia",11,"sar_lag",1,TRUE,0.9399999999996,1,NA,NA,NA
"georgia",11,"sar_lag",2,TRUE,0.860000000000582,1,NA,NA,NA
"georgia",11,"sar_lag",3,TRUE,0.850000000000364,1,NA,NA,NA
"georgia",11,"sar_lag",4,TRUE,0.869999999999891,1,NA,NA,NA
"georgia",11,"sar_lag",5,TRUE,0.869999999999891,1,NA,NA,NA
"georgia",11,"sem_error",1,TRUE,0.830000000000837,1,NA,NA,NA
"georgia",11,"sem_error",2,TRUE,0.779999999999745,1,NA,NA,NA
"georgia",11,"sem_error",3,TRUE,0.720000000000255,1,NA,NA,NA
"georgia",11,"sem_error",4,TRUE,0.740000000000691,1,NA,NA,NA
"georgia",11,"sem_error",5,TRUE,0.780000000000655,1,NA,NA,NA
"georgia",11,"inla_spde",1,TRUE,13.3000000000002,1,-369.153567906752,0.199585742423829,NA
"georgia",11,"inla_spde",2,TRUE,13.3900000000003,1,-368.339938991831,0.243642892262085,NA
"georgia",11,"inla_spde",3,TRUE,13.8800000000001,1,-375.602049277547,0.29157119091903,NA
"georgia",11,"inla_spde",4,TRUE,13.25,1,-368.004562273389,0.30779580217903,NA
"georgia",11,"inla_spde",5,TRUE,13.3599999999997,1,-370.142028153543,0.258331445360767,NA
