"dataset","seed","estimator","fold","ok","elapsed","attempts","mlik","range","error"
"baltimore",22,"baseline_mean",1,TRUE,0,1,NA,NA,NA
"baltimore",22,"baseline_mean",2,TRUE,0,1,NA,NA,NA
"baltimore",22,"baseline_mean",3,TRUE,0,1,NA,NA,NA
"baltimore",22,"baseline_mean",4,TRUE,0,1,NA,NA,NA
"baltimore",22,"baseline_mean",5,TRUE,0,1,NA,NA,NA
"baltimore",22,"ols",1,TRUE,0,1,NA,NA,NA
"baltimore",22,"ols",2,TRUE,0.0600000000004002,1,NA,NA,NA
"baltimore",22,"ols",3,TRUE,0.0200000000004366,1,NA,NA,NA
"baltimore",22,"ols",4,TRUE,0.0100000000002183,1,NA,NA,NA
"baltimore",22,"ols",5,TRUE,0,1,NA,NA,NA
"baltimore",22,"gam_spatial",1,TRUE,0.109999999999673,1,NA,NA,NA
"baltimore",22,"gam_spatial",2,TRUE,0.0599999999994907,1,NA,NA,NA
"baltimore",22,"gam_spatial",3,TRUE,0.0499999999992724,1,NA,NA,NA
"baltimore",22,"gam_spatial",4,TRUE,0.0999999999994543,1,NA,NA,NA
"baltimore",22,"gam_spatial",5,TRUE,0.069999999999709,1,NA,NA,NA
"baltimore",22,"random_forest",1,TRUE,0.0599999999994907,1,NA,NA,NA
"baltimore",22,"random_forest",2,TRUE,0.0600000000004002,1,NA,NA,NA
"baltimore",22,"random_forest",3,TRUE,0.069999999999709,1,NA,NA,NA
"baltimore",22,"random_forest",4,TRUE,0.0799999999999272,1,NA,NA,NA
"baltimore",22,"random_forest",5,TRUE,0.0799999999999272,1,NA,NA,NA
"baltimore",22,"xgboost",1,TRUE,0.140000000000327,1,NA,NA,NA
"baltimore",22,"xgboost",2,TRUE,0.199999999999818,1,NA,NA,NA
"baltimore",22,"xgboost",3,TRUE,0.180000000000291,1,NA,NA,NA
"baltimore",22,"xgboost",4,TRUE,0.1899999999996,1,NA,NA,NA
"baltimore",22,"xgboost",5,TRUE,0.180000000000291,1,NA,NA,NA
"baltimore",22,"sar_lag",1,TRUE,1.64000000000033,1,NA,NA,NA
"baltimore",22,"sar_lag",2,TRUE,1.36000000000058,1,NA,NA,NA
"baltimore",22,"sar_lag",3,TRUE,1.33999999999924,1,NA,NA,NA
"baltimore",22,"sar_lag",4,TRUE,1.52000000000044,1,NA,NA,NA
"baltimore",22,"sar_lag",5,TRUE,1.47000000000025,1,NA,NA,NA
"baltimore",22,"sem_error",1,TRUE,1.5,1,NA,NA,NA
"baltimore",22,"sem_error",2,TRUE,1.28000000000065,1,NA,NA,NA
"baltimore",22,"sem_error",3,TRUE,1.30000000000018,1,NA,NA,NA
"baltimore",22,"sem_error",4,TRUE,1.55000000000018,1,NA,NA,NA
"baltimore",22,"sem_error",5,TRUE,1.28999999999996,1,NA,NA,NA
"baltimore",22,"inla_spde",1,TRUE,25.1700000000001,1,-729.647123633041,12.3056229856311,NA
"baltimore",22,"inla_spde",2,TRUE,24.8400000000001,1,-742.270180954825,10.3877585381752,NA
"baltimore",22,"inla_spde",3,TRUE,23.75,1,-762.78988206678,11.4090385302772,NA
"baltimore",22,"inla_spde",4,TRUE,23.1099999999997,1,-703.039072224976,51.2475249244948,NA
"baltimore",22,"inla_spde",5,TRUE,25.2999999999993,1,-791.562303579882,9.80775984581807,NA
